424,425,424,0.1,0.1,0.1,0.1,0.1
425,426,425,0.1,0.1,0.1,0.1,0.1
426,427,426,0.1,0.1,0.1,0.1,0.1
427,428,427,0.1,0.1,0.1,0.1,0.1
428,429,428,0.1,0.1,0.1,0.1,0.1
429,430,429,0.1,0.1,0.1,0.1,0.1
430,431,430,0.1,0.1,0.1,0.1,0.1
431,432,431,0.1,0.1,0.1,0.1,0.1
432,433,432,0.1,0.1,0.1,0.1,0.1
433,434,433,0.1,0.1,0.1,0.1,0.1
434,435,434,0.1,0.1,0.1,0.1,0.1
435,436,435,0.1,0.1,0.1,0.1,0.1
436,437,436,0.1,0.1,0.1,0.1,0.1
437,438,437,0.1,0.1,0.1,0.1,0.1
438,439,438,0.1,0.1,0.1,0.1,0.1
439,440,439,0.1,0.1,0.1,0.1,0.1
440,441,440,0.1,0.1,0.1,0.1,0.1
441,442,441,0.1,0.1,0.1,0.1,0.1
442,443,442,0.1,0.1,0.1,0.1,0.1
443,444,443,0.1,0.1,0.1,0.1,0.1
444,445,444,0.1,0.1,0.1,0.1,0.1
445,446,445,0.1,0.1,0.1,0.1,0.1
446,447,446,0.1,0.1,0.1,0.1,0.1
447,448,447,0.1,0.1,0.1,0.1,0.1
448,449,448,0.1,0.1,0.1,0.1,0.1
449,450,449,0.1,0.1,0.1,0.1,0.1
450,451,450,0.1,0.1,0.1,0.1,0.1
451,452,451,0.1,0.1,0.1,0.1,0.1
452,453,452,0.1,0.1,0.1,0.1,0.1
453,454,453,0.1,0.1,0.1,0.1,0.1
454,455,454,0.1,0.1,0.1,0.1,0.1
455,456,455,0.1,0.1,0.1,0.1,0.1
456,457,456,0.1,0.1,0.1,0.1,0.1
457,458,457,0.1,0.1,0.1,0.1,0.1
458,459,458,0.1,0.1,0.1,0.1,0.1
459,460,459,0.1,0.1,0.1,0.1,0.1
460,461,460,0.1,0.1,0.1,0.1,0.1
461,462,461,0.1,0.1,0.1,0.1,0.1
462,463,462,0.1,0.1,0.1,0.1,0.1
463,464,463,0.1,0.1,0.1,0.1,0.1
464,465,464,0.1,0.1,0.1,0.1,0.1
465,466,465,0.1,0.1,0.1,0.1,0.1
466,467,466,0.1,0.1,0.1,0.1,0.1
467,468,467,0.1,0.1,0.1,0.1,0.1
468,469,468,0.1,0.1,0.1,0.1,0.1
469,470,469,0.1,0.1,0.1,0.1,0.1
470,471,470,0.1,0.1,0.1,0.1,0.1
471,472,471,0.1,0.1,0.1,0.1,0.1
472,473,472,0.1,0.1,0.1,0.1,0.1
473,474,473,0.1,0.1,0.1,0.1,0.1
474,475,474,0.1,0.1,0.1,0.1,0.1
475,476,475,0.1,0.1,0.1,0.1,0.1
476,477,476,0.1,0.1,0.1,0.1,0.1
477,478,477,0.1,0.1,0.1,0.1,0.1
478,479,478,0.1,0.1,0.1,0.1,0.1
479,480,479,0.1,0.1,0.1,0.1,0.1
480,481,480,0.1,0.1,0.1,0.1,0.1
481,482,481,0.1,0.1,0.1,0.1,0.1
482,483,482,0.1,0.1,0.1,0.1,0.1
483,484,483,0.1,0.1,0.1,0.1,0.1
484,485,484,0.1,0.1,0.1,0.1,0.1
485,486,485,0.1,0.1,0.1,0.1,0.1
486,487,486,0.1,0.1,0.1,0.1,0.1
487,488,487,0.1,0.1,0.1,0.1,0.1
488,489,488,0.1,0.1,0.1,0.1,0.1
